"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Runx3",1.95587092745365e-07,-4.36531202060239,0.031,0.538,0.00630377199918311
"Ms4a7",1.74297088894022e-06,-2.31165940304304,0.219,0.846,0.0561759517505431
"Scimp",6.18473048419764e-06,-4.23778936485126,0.016,0.385,0.19933386350569
"Ccnd2",2.49841877761593e-05,-3.33479402953459,0.141,0.615,0.805240372025615
"Itgam",3.12409797009982e-05,1.5274407686973,0.906,0.462,1
"Vcam1",3.70514963673011e-05,-2.68815625997571,0.078,0.538,1
"Sparc",6.43556327504484e-05,2.06315144033039,0.922,0.308,1
"Lilra5",7.7280957042361e-05,-2.68548103572038,0.141,0.615,1
"Plk1",0.000107295774996295,-3.37782918714571,0,0.231,1
"Mrc1",0.000122402330970854,-1.85794327083574,0.234,0.769,1
"Ms4a4a",0.000141675420533666,-2.05913917847349,0.219,0.692,1
"St3gal5",0.00024474947505406,3.40958546519198,0.609,0,1
"Lag3",0.000263868412393793,3.15530553618131,0.656,0.077,1
"Plekhg3",0.000307252786614361,-2.51994654247914,0.125,0.538,1
"Ifi27l2a",0.000330280090953475,-1.97412103868355,0.203,0.692,1
"Pde1b",0.000345689941858216,2.73669172406147,0.641,0.077,1
"Adam19",0.000374929917879065,-2.62360415583201,0.141,0.538,1
"Cd300ld5",0.000377673690087881,-2.22351280533592,0.25,0.692,1
"Cd81",0.000409556270192595,1.15491514698552,0.906,0.615,1
"Slc7a7",0.000426496547819521,2.49885806590269,0.625,0.077,1
"Adgrg1",0.00043244329053048,3.47537274680781,0.578,0,1
"Ccn1",0.000433540457054538,-2.66627566104214,0.141,0.538,1
"Rasgrp3",0.000449671742023932,2.3979572110684,0.688,0.154,1
"Cd9",0.00045196495861754,1.80749278888191,0.781,0.308,1
"Ctsd",0.000510584020157983,0.956085165789763,0.969,0.692,1
"Akap13",0.000547466008189083,2.46530873497063,0.641,0.154,1
"Ubash3b",0.000561393082030789,2.320641525069,0.656,0.154,1
"Sall1",0.000569379964234849,3.74012791938854,0.562,0,1
"Anxa3",0.000572998943905334,1.02429461583155,0.922,0.615,1
"Timp2",0.000633484440813304,1.05050097288467,0.922,0.615,1
"Ikzf1",0.000673497083098415,1.43587099928549,0.797,0.385,1
"Lamc1",0.00067402069896293,-2.91758676254679,0.062,0.385,1
"Akirin1",0.000689635417150714,1.83882100672756,0.719,0.231,1
"Ccr5",0.000692537408244589,2.0307062921784,0.703,0.154,1
"Csf3r",0.000744184447886766,2.05662967869372,0.703,0.308,1
"Cd180",0.000751976963336699,1.69726360830058,0.797,0.231,1
"Aoah",0.000820694332020978,-1.99920491559344,0.156,0.615,1
"F11r",0.000909853335679903,1.82873245574148,0.703,0.308,1
"Phyhd1",0.000913183365693055,1.44804534290311,0.797,0.308,1
"Epb41l2",0.000925048620392717,0.879369911551371,0.953,0.692,1
"Selenop",0.00102356881322783,-0.320946528447068,1,1,1
"Serpine2",0.00104755531313686,1.93796518757817,0.719,0.154,1
"Camk2n1",0.00118053066405715,2.60100700046937,0.578,0.077,1
"Rara",0.0012329803444355,-2.55133998591832,0.141,0.538,1
"Ldhb",0.00125978804563905,2.12031079936076,0.656,0.231,1
"Ctsz",0.00129666853511363,0.689976269607316,0.969,0.692,1
